SI1-741: -0,0.017425
SI1-742: -0,0.017608
SI1-743: -0,0.017609
SI1-744: -0,0.017177
SI1-811: -0,0.017492
SI1-812: -0,0.016945
SI1-813: -0,0.016775
SI1-814: -0,0.016890
SI1-821: -0,0.017325
SI1-822: -0,0.016949
SI1-823: -0,0.016811
SI1-824: -0,0.027482
SI1-831: -0,0.017584
SI1-832: -0,0.017367
SI1-833: -0,0.017245
SI1-834: -0,0.017401
SI1-841: -0,0.017222
SI1-842: -0,0.017149
SI1-843: -0,0.017413
SI1-844: -0,0.024951
SI1-911: -0,0.021192
SI1-912: -0,0.017248
SI1-913: -0,0.068894
SI1-914: -0,0.016811
SI1-921: -0,0.017130
SI1-922: -0,0.017520
SI1-923: -0,0.017073
SI1-924: -0,0.016827
SI1-931: -0,0.017656
SI1-932: -0,0.096945
SI1-933: -0,0.017487
SI1-934: -0,0.017584
SI1-941: -0,0.016915
SI1-942: -0,0.017401
SI1-943: -0,0.017827
SI1-944: -0,0.021847
SI1-1011: -0,0.016746
SI1-1012: -0,0.017319
SI1-1013: -0,0.016995
SI1-1014: -0,0.016883
SI1-1021: -0,0.016539
SI1-1022: -0,0.016688
SI1-1023: -0,0.017330
SI1-1024: -0,0.016591
SI1-1031: -0,0.017144
SI1-1033: -0,0.017103
SI1-1034: -0,0.017293
SI1-1041: -0,0.098660
SI1-1042: -0,0.050966
SI1-1043: -0,0.025502
SI1-1044: -0,0.016946
SI1-1111: -0,0.017332
SI1-1112: -0,0.017058
SI1-1113: -0,0.017120
SI1-1114: -0,0.017274
SI1-1121: -0,0.017323
SI1-1122: -0,0.016479
SI1-1124: -0,0.016889
SI1-1131: -0,0.017462
SI1-1132: -0,0.017979
SI1-1133: -0,0.017664
SI1-1134: -0,0.017530
SI1-1141: -0,0.017916
SI1-1142: -0,0.017571
SI1-1144: -0,0.017264
